7																																															8	150000	Potion	0	CraftItem3																																				Infinity																7	1000	Book						170	845100000	Wood	0	CraftItem1	712	A	7200							10	5	Wood	0	A						170	603600000	Stone	0	CraftItem1	1068	A	9000							7	9	Stone	55	A						170	603628000	Potion	0	CraftItem1	1316	A	10800							7	9	Potion	55	A						170	603628000	Book	0	CraftItem1	1559	A	10800							7	9	Book	65	A						170	603628000	Board	0	CraftItem1	2865	A	5500							7	700	9	Board	90	A						170	603628000	SoulCrystal	0	CraftItem1	4017	A	5500							7	9	SoulCrystal	169	A						170	603628000	BonesBlock	0	CraftItem1	4000	A	5500							7	700	9	BonesBlock	219	A						170	603628000	Wax	0	CraftItem1	5170	A	5500							7	9	Wax	325	A						170	603628000	Potion2	0	CraftItem1	5357	A	5500							7	700	9	Potion2	539	A						170	603628000	Mushroom	0	CraftItem1	5357	A	5500							7	9	Mushroom	692	A						170	603628000	MagicScrolls	0	CraftItem1	5357	A	5500							7	700	9	MagicScrolls	1004	A						170	603628000	SoulCrystal2	0	CraftItem1	5357	A	5500							7	700	9	SoulCrystal2	1100	A						170	603628000	EvilHoney	0	CraftItem1	5357	A	5500							7	700	9	EvilHoney	1551	A						170	603628000	Mushroom2	0	CraftItem1	5357	A	5500							7	700	9	Mushroom2	1741	A																	20.71762					56.3	10000	Book	100	A						
8																																															9	1000	Book	0	CraftItem3																																																				8	150000	Book						200	22420000000	Wood	0	CraftItem1	1097	A	9000							11	6	Wood	0	A						200	16020000000	Stone	0	CraftItem1	1536	A	10800							8	11	Stone	55	A						200	16017500000	Potion	0	CraftItem1	1819	A	12600							8	11	Potion	55	A						200	16017500000	Book	0	CraftItem1	2901	A	12600							8	11	Book	65	A						200	16017500000	Board	0	CraftItem1	4687	A	6000							8	800	11	Board	90	A						200	16017500000	SoulCrystal	0	CraftItem1	4667	A	6000							8	11	SoulCrystal	169	A						200	16017500000	BonesBlock	0	CraftItem1	6032	A	6000							8	800	11	BonesBlock	219	A						200	16017500000	Wax	0	CraftItem1	6250	A	6000							8	11	Wax	325	A						200	16017500000	Potion2	0	CraftItem1	6346	A	6000							8	800	11	Potion2	539	A						200	16017500000	Mushroom	0	CraftItem1	6346	A	6000							8	11	Mushroom	692	A						200	16017500000	MagicScrolls	0	CraftItem1	6346	A	6000							8	800	11	MagicScrolls	1004	A						200	16017500000	SoulCrystal2	0	CraftItem1	6346	A	6000							8	800	11	SoulCrystal2	1100	A						200	16017500000	EvilHoney	0	CraftItem1	6346	A	6000							8	800	11	EvilHoney	1551	A						200	16017500000	Mushroom2	0	CraftItem1	6346	A	6000							8	800	11	Mushroom2	1741	A																						52.9	150000	Book	100	A						
9																																															10	150000	Book	0	CraftItem5																																																				9	1000	Board						230	595000000000	Wood	0	CraftItem1	1559	A	10800							12	7	Wood	0	A						230	425000000000	Stone	0	CraftItem1	2078	A	12600							9	13	Stone	55	A						230	425029000000	Potion	0	CraftItem1	3315	A	14400							9	13	Potion	55	A						230	425029000000	Book	0	CraftItem1	3820	A	14400							9	13	Book	65	A						230	425029000000	Board	0	CraftItem1	5334	A	6500							9	900	13	Board	90	A						230	425029000000	SoulCrystal	0	CraftItem1	6894	A	6500							9	13	SoulCrystal	169	A						230	425029000000	BonesBlock	0	CraftItem1	7143	A	6500							9	900	13	BonesBlock	219	A						230	425029000000	Wax	0	CraftItem1	7252	A	6500							9	13	Wax	325	A						230	425029000000	Potion2	0	CraftItem1	6850	A	6500							9	900	13	Potion2	539	A						230	425029000000	Mushroom	0	CraftItem1	6850	A	6500							9	13	Mushroom	692	A						230	425029000000	MagicScrolls	0	CraftItem1	6850	A	6500							9	900	13	MagicScrolls	1004	A						230	425029000000	SoulCrystal2	0	CraftItem1	6850	A	6500							9	900	13	SoulCrystal2	1100	A						230	425029000000	EvilHoney	0	CraftItem1	6850	A	6500							9	900	13	EvilHoney	1551	A						230	425029000000	Mushroom2	0	CraftItem1	6850	A	6500							9	900	13	Mushroom2	1741	A																						50.0	200000	Book	100	A						
10																																															11	1000	Board	0	CraftItem7																																																				10	150000	Board						260	15790000000000	Wood	0	CraftItem1	2901	A	12600							13	9	Wood	0	A						260	11280000000000	Stone	0	CraftItem1	3730	A	14400							10	15	Stone	55	A						260	11278300000000	Potion	0	CraftItem1	4298	A	16200							10	15	Potion	65	A						260	11278300000000	Book	0	CraftItem1	6026	A	16200							10	15	Book	65	A						260	11278300000000	Board	0	CraftItem1	7755	A	7000							10	1000	15	Board	90	A						260	11278300000000	SoulCrystal	0	CraftItem1	8036	A	7000							10	15	SoulCrystal	187	A						260	11278300000000	BonesBlock	0	CraftItem1	8159	A	7000							10	1000	15	BonesBlock	241	A						260	11278300000000	Wax	0	CraftItem1	7706	A	7000							10	15	Wax	325	A						260	11278300000000	Potion2	0	CraftItem1	9860	A	7000							10	1000	15	Potion2	539	A						260	11278300000000	Mushroom	0	CraftItem1	9860	A	7000							10	15	Mushroom	740	A						260	11278300000000	MagicScrolls	0	CraftItem1	9860	A	7000							10	1000	15	MagicScrolls	1071	A						260	11278300000000	SoulCrystal2	0	CraftItem1	9860	A	7000							10	1000	15	SoulCrystal2	1100	A						260	11278300000000	EvilHoney	0	CraftItem1	9860	A	7000							10	1000	15	EvilHoney	1551	A						260	11278300000000	Mushroom2	0	CraftItem1	9860	A	7000							10	1000	15	Mushroom2	1741	A																						47.4	300000	Book	100	A						
11																																															12	150000	Board	0	CraftItem2																																																				11	1000	SoulCrystal						290	419000000000000	Wood	0	CraftItem1	3820	A	14400							26	10	Wood	0	A						290	299300000000000	Stone	0	CraftItem1	4775	A	16200							22	19	Stone	55	A						290	299274000000000	Potion	0	CraftItem1	6695	A	18000							22	19	Potion	65	A						290	299274000000000	Book	0	CraftItem1	6667	A	18000							22	19	Book	65	A						290	299274000000000	Board	0	CraftItem1	8929	A	7500							22	2180	19	Board	90	A						290	299274000000000	SoulCrystal	0	CraftItem1	9065	A	7500							22	19	SoulCrystal	187	A						290	299274000000000	BonesBlock	0	CraftItem1	8562	A	7500							22	2180	19	BonesBlock	241	A						290	299274000000000	Wax	0	CraftItem1	10955	A	7500							22	19	Wax	325	A						290	299274000000000	Potion2	0	CraftItem1	10955	A	7500							22	2180	19	Potion2	539	A						290	299274000000000	Mushroom	0	CraftItem1	10955	A	7500							22	19	Mushroom	740	A						290	299274000000000	MagicScrolls	0	CraftItem1	10955	A	7500							22	2180	19	MagicScrolls	1071	A						290	299274000000000	SoulCrystal2	0	CraftItem1	10955	A	7500							22	2180	19	SoulCrystal2	1100	A						290	299274000000000	EvilHoney	0	CraftItem1	10955	A	7500							22	2180	19	EvilHoney	1551	A						290	299274000000000	Mushroom2	0	CraftItem1	10955	A	7500							22	2180	19	Mushroom2	1741	A																						45.0	400000	Book	100	A						
12																																															13	1000	SoulCrystal	0	CraftItem3																																																				12	150000	SoulCrystal						320	11120000000000000	Wood	0	CraftItem1	6026	A	16200							27	12	Wood	0	A						320	7941000000000000	Stone	0	CraftItem1	7365	A	18000							24	22	Stone	55	A						320	7941340000000000	Potion	0	CraftItem1	7334	A	19800							24	22	Potion	65	A						320	7941340000000000	Book	0	CraftItem1	9479	A	19800							24	22	Book	65	A						320	7941340000000000	Board	0	CraftItem1	9972	A	8000							24	2376	22	Board	90	A						320	7941340000000000	SoulCrystal	0	CraftItem1	9418	A	8000							24	22	SoulCrystal	187	A						320	7941340000000000	BonesBlock	0	CraftItem1	12051	A	8000							24	2376	22	BonesBlock	241	A						320	7941340000000000	Wax	0	CraftItem1	12051	A	8000							24	22	Wax	325	A							Infinity													24	2376	22	Potion2	539	A							Infinity													24	22	Mushroom	740	A							Infinity													24	2376	22	MagicScrolls	1071	A							Infinity													24	2376	22	SoulCrystal2	1100	A							Infinity													24	2376	22	EvilHoney	1551	A							Infinity													24	2376	22	Mushroom2	1741	A																						42.9	100	Board	100	A						
13																																															14	150000	SoulCrystal	0	CraftItem3																																																				13	1000	BonesBlock						350	295000000000000000	Wood	0	CraftItem1	6667	A	18000							28	15	Wood	0	A						350	210700000000000000	Stone	0	CraftItem1	8000	A	19800							26	27	Stone	55	A						350	210726000000000000	Potion	0	CraftItem1	10340	A	21600							26	27	Potion	65	A						350	210726000000000000	Book	0	CraftItem1	10715	A	21600							26	27	Book	65	A						350	210726000000000000	Board	0	CraftItem1	10274	A	8500							26	2590	27	Board	90	A						350	210726000000000000	SoulCrystal	0	CraftItem1	13146	A	8500							26	27	SoulCrystal	187	A						350	210726000000000000	BonesBlock	0	CraftItem1	13146	A	8500							26	2590	27	BonesBlock	241	A							Infinity													26	27	Wax	325	A																				26	2590	27	Potion2	539	A																				26	27	Mushroom	740	A																				26	2590	27	MagicScrolls	1071	A																				26	2590	27	SoulCrystal2	1100	A																				26	2590	27	EvilHoney	1551	A																				26	2590	27	Mushroom2	1741	A																						40.9	500	Board	100	A						
14																																															15	1000	BonesBlock	0	CraftItem5																																																				14	150000	BonesBlock						380	7828000000000000000	Wood	0	CraftItem1	9479	A	19800							29	18	Wood	0	A						380	5592000000000000000	Stone	0	CraftItem1	11202	A	21600							28	32	Stone	55	A						380	5591700000000000000	Potion	0	CraftItem1	11608	A	23400							28	32	Potion	65	A						380	5591700000000000000	Book	0	CraftItem1	11785	A	23400							28	32	Book	65	A						380	5591700000000000000	Board	0	CraftItem1	14242	A	9000							28	2823	32	Board	90	A						380	5591700000000000000	SoulCrystal	0	CraftItem1	14242	A	9000							28	32	SoulCrystal	187	A							Infinity													28	2823	32	BonesBlock	241	A																				28	32	Wax	325	A																				28	2823	32	Potion2	539	A																				28	32	Mushroom	740	A																				28	2823	32	MagicScrolls	1071	A																				28	2823	32	SoulCrystal2	1100	A																				28	2823	32	EvilHoney	1551	A																				28	2823	32	Mushroom2	1741	A																						39.1	1000	Board	100	A						
15																																															16	150000	BonesBlock	0	CraftItem7																																																				15	1000	Wax						410	207700000000000000000	Wood	0	CraftItem1	10715	A	21600							32	21	Wood	0	A						410	148400000000000000000	Stone	0	CraftItem1	12501	A	23400							31	39	Stone	55	A						410	148378000000000000000	Potion	0	CraftItem1	12691	A	25200							31	39	Potion	65	A						410	148378000000000000000	Book	0	CraftItem1	11987	A	25200							31	39	Book	65	A						410	148378000000000000000	Board	0	CraftItem1	15337	A	9500							31	3077	39	Board	90	A							Infinity													31	39	SoulCrystal	187	A																				31	3077	39	BonesBlock	241	A																				31	39	Wax	325	A																				31	3077	39	Potion2	539	A																				31	39	Mushroom	740	A																				31	3077	39	MagicScrolls	1071	A																				31	3077	39	SoulCrystal2	1100	A																				31	3077	39	EvilHoney	1551	A																				31	3077	39	Mushroom2	1741	A																						37.5	10000	Board	100	A						
16																																															17	1000	Wax	0	CraftItem8																																																				16	150000	Wax						440	5512000000000000000000	Wood	0	CraftItem1	11785	A	23400							34	26	Wood	0	A						440	3937000000000000000000	Stone	0	CraftItem1	13598	A	25200							34	46	Stone	55	A						440	3937260000000000000000	Potion	0	CraftItem1	12843	A	27000							34	46	Potion	65	A						440	3937260000000000000000	Book	0	CraftItem1	16433	A	27000							34	46	Book	65	A							Infinity													34	3354	46	Board	90	A																				34	46	SoulCrystal	187	A																				34	3354	46	BonesBlock	241	A																				34	46	Wax	325	A																				34	3354	46	Potion2	539	A																				34	46	Mushroom	740	A																				34	3354	46	MagicScrolls	1071	A																				34	3354	46	SoulCrystal2	1100	A																				34	3354	46	EvilHoney	1551	A																				34	3354	46	Mushroom2	1741	A																						36.0	30000	Board	100	A						
17																																															18	150000	Wax	0	CraftItem9																																																				17	1000	Potion2						470	146300000000000000000000	Wood	0	CraftItem1	11987	A	25200							38	31	Wood	0	A						470	104500000000000000000000	Stone	0	CraftItem1	13699	A	27000							37	55	Stone	55	A						470	104476000000000000000000	Potion	0	CraftItem1	17528	A	28800							37	55	Potion	65	A						470	104476000000000000000000	Book	0	CraftItem1	17528	A	28800							37	55	Book	65	A																				37	3656	55	Board	90	A																				37	55	SoulCrystal	187	A																				37	3656	55	BonesBlock	241	A																				37	55	Wax	325	A																				37	3656	55	Potion2	539	A																				37	55	Mushroom	740	A																				37	3656	55	MagicScrolls	1071	A																				37	3656	55	SoulCrystal2	1100	A																				37	3656	55	EvilHoney	1551	A																				37	3656	55	Mushroom2	1741	A																						34.6	50000	Board	100	A						
18																																															19	1000	Potion2	0	CraftItem10																																																				18	150000	Potion2						500	3881000000000000000000000	Wood	0	CraftItem1	16433	A	27000							41	37	Wood	0	A						500	2772000000000000000000000	Stone	0	CraftItem1	18624	A	28800							40	67	Stone	55	A						500	2772320000000000000000000	Potion	0	CraftItem1	18624	A	30600							40	67	Potion	65	A							Infinity													40	67	Book	65	A																				40	3985	67	Board	90	A																				40	67	SoulCrystal	187	A																				40	3985	67	BonesBlock	241	A																				40	67	Wax	325	A																				40	3985	67	Potion2	539	A																				40	67	Mushroom	740	A																				40	3985	67	MagicScrolls	1071	A																				40	3985	67	SoulCrystal2	1100	A																				40	3985	67	EvilHoney	1551	A																				40	3985	67	Mushroom2	1741	A																						33.3	10000	Board	100	A						
19																																															20	150000	Potion2	0	CraftItem11																																																				19	1000	Mushroom						501	103000000000000000000000000	Wood	0	CraftItem1	17528	A	28800							45	44	Wood	0	A						530	73560000000000000000000000	Stone	0	CraftItem1	19719	A	30600							43	80	Stone	55	A							Infinity													43	80	Potion	65	A																				43	80	Book	65	A																				43	4344	80	Board	90	A																				43	80	SoulCrystal	187	A																				43	4344	80	BonesBlock	241	A																				43	80	Wax	325	A																				43	4344	80	Potion2	539	A																				43	80	Mushroom	740	A																				43	4344	80	MagicScrolls	1071	A																				43	4344	80	SoulCrystal2	1100	A																				43	4344	80	EvilHoney	1551	A																				43	4344	80	Mushroom2	1741	A																						32.1	150000	Board	100	A						
20																																															21	1000	Mushroom	0	CraftItem12																																																				20	150000	Mushroom							Infinity													49	53	Wood	0	A							Infinity													47	96	Stone	55	A																				47	96	Potion	65	A																				47	96	Book	75	A																				47	4735	96	Board	90	A																				47	96	SoulCrystal	187	A																				47	4735	96	BonesBlock	241	A																				47	96	Wax	325	A																				47	4735	96	Potion2	539	A																				47	96	Mushroom	740	A																				47	4735	96	MagicScrolls	1071	A																				47	4735	96	SoulCrystal2	1167	A																				47	4735	96	EvilHoney	1551	A																				47	4735	96	Mushroom2	1741	A																						31.0	200000	Board	100	A						
21																																															22	150000	Mushroom	0	CraftItem13																																																				21	1000	MagicScrolls																				53	64	Wood	0	A																				52	115	Stone	55	A																				52	115	Potion	65	A																				52	115	Book	75	A																				52	5161	115	Board	90	A																				52	115	SoulCrystal	187	A																				52	5161	115	BonesBlock	241	A																				52	115	Wax	325	A																				52	5161	115	Potion2	539	A																				52	115	Mushroom	740	A																				52	5161	115	MagicScrolls	1071	A																				52	5161	115	SoulCrystal2	1167	A																				52	5161	115	EvilHoney	1551	A																				52	5161	115	Mushroom2	1741	A																						30.0	300000	Board	100	A						
22																																															23	1000	MagicScrolls	0	CraftItem14																																																				22	150000	MagicScrolls																				58	77	Wood	0	A																				56	138	Stone	55	A																				56	138	Potion	65	A																				56	138	Book	75	A																				56	5625	138	Board	90	A																				56	138	SoulCrystal	187	A																				56	5625	138	BonesBlock	241	A																				56	138	Wax	325	A																				56	5625	138	Potion2	539	A																				56	138	Mushroom	740	A																				56	5625	138	MagicScrolls	1071	A																				56	5625	138	SoulCrystal2	1167	A																				56	5625	138	EvilHoney	1551	A																				56	5625	138	Mushroom2	1741	A																						29.0	100	SoulCrystal	100	A						
23																																															24	150000	MagicScrolls	0	CraftItem15																																																				23	1000	SoulCrystal2																				63	92	Wood	0	A																				61	166	Stone	55	A																				61	166	Potion	65	A																				61	166	Book	75	A																				61	6132	166	Board	90	A																				61	166	SoulCrystal	187	A																				61	6132	166	BonesBlock	241	A																				61	166	Wax	325	A																				61	6132	166	Potion2	539	A																				61	166	Mushroom	740	A																				61	6132	166	MagicScrolls	1071	A																				61	6132	166	SoulCrystal2	1167	A																				61	6132	166	EvilHoney	1551	A																				61	6132	166	Mushroom2	1741	A																						28.1	500	SoulCrystal	100	A						
24																																															25	1000	SoulCrystal2	0	CraftItem16																																																				24	150000	SoulCrystal2																				69	110	Wood	0	A																				67	199	Stone	55	A																				67	199	Potion	65	A																				67	199	Book	75	A																				67	6683	199	Board	90	A																				67	199	SoulCrystal	187	A																				67	6683	199	BonesBlock	241	A																				67	199	Wax	325	A																				67	6683	199	Potion2	539	A																				67	199	Mushroom	740	A																				67	6683	199	MagicScrolls	1071	A																				67	6683	199	SoulCrystal2	1167	A																				67	6683	199	EvilHoney	1551	A																				67	6683	199	Mushroom2	1741	A																						27.3	1000	SoulCrystal	100	A						
25																																															26	150000	SoulCrystal2	0	CraftItem17																																																				25	1000	EvilHoney																				75	132	Wood	0	A																				73	238	Stone	55	A																				73	238	Potion	65	A																				73	238	Book	75	A																				73	7285	238	Board	90	A																				73	238	SoulCrystal	187	A																				73	7285	238	BonesBlock	241	A																				73	238	Wax	325	A																				73	7285	238	Potion2	539	A																				73	238	Mushroom	740	A																				73	7285	238	MagicScrolls	1071	A																				73	7285	238	SoulCrystal2	1167	A																				73	7285	238	EvilHoney	1551	A																				73	7285	238	Mushroom2	1741	A																						26.5	10000	SoulCrystal	100	A						
26																																															27	1000	EvilHoney	0	CraftItem18																																																				26	150000	EvilHoney																				163	159	Wood	0	A																				79	286	Stone	55	A																				79	286	Potion	65	A																				79	286	Book	68	A																				79	7941	286	Board	142	A																				79	286	SoulCrystal	230	A																				79	7941	286	BonesBlock	286	A																				79	286	Wax	518	A																				79	7941	286	Potion2	621	A																				79	286	Mushroom	740	A																				79	7941	286	MagicScrolls	1071	A																				79	7941	286	SoulCrystal2	1167	A																				79	7941	286	EvilHoney	1551	A																				79	7941	286	Mushroom2	1741	A																						25.7	30000	SoulCrystal	100	A						
27																																															28	150000	EvilHoney	0	CraftItem19																																																				27	1000	Mushroom2																				178	191	Wood	0	A																				87	343	Stone	55	A																				87	343	Potion	65	A																				87	343	Book	68	A																				87	8655	343	Board	142	A																				87	343	SoulCrystal	230	A																				87	8655	343	BonesBlock	286	A																				87	343	Wax	518	A																				87	8655	343	Potion2	621	A																				87	343	Mushroom	740	A																				87	8655	343	MagicScrolls	1071	A																				87	8655	343	SoulCrystal2	1167	A																				87	8655	343	EvilHoney	1551	A																				87	8655	343	Mushroom2	1741	A																						25.0	50000	SoulCrystal	100	A						
28																																															29	1000	Mushroom2	0	CraftItem20																																																				28	150000	Mushroom2																				194	229	Wood	0	A																				94	412	Stone	55	A																				94	412	Potion	65	A																				94	412	Book	68	A																				94	9434	412	Board	142	A																				94	412	SoulCrystal	230	A																				94	9434	412	BonesBlock	286	A																				94	412	Wax	518	A																				94	9434	412	Potion2	621	A																				94	412	Mushroom	740	A																				94	9434	412	MagicScrolls	1071	A																				94	9434	412	SoulCrystal2	1167	A																				94	9434	412	EvilHoney	1551	A																				94	9434	412	Mushroom2	1741	A																						24.3	10000	SoulCrystal	100	A						
29																																															30	150000	Mushroom2	0	CraftItem21																																																					Infinity																					211	275	Wood	0	A																				103	495	Stone	55	A																				103	495	Potion	65	A																				103	495	Book	68	A																				103	10283	495	Board	142	A																				103	495	SoulCrystal	230	A																				103	10283	495	BonesBlock	286	A																				103	495	Wax	518	A																				103	10283	495	Potion2	621	A																				103	495	Mushroom	740	A																				103	10283	495	MagicScrolls	1071	A																				103	10283	495	SoulCrystal2	1167	A																				103	10283	495	EvilHoney	1551	A																				103	10283	495	Mushroom2	1741	A																						23.7	150000	SoulCrystal	100	A						
30																																																Infinity																																																																													230	330	Wood	0	A																				224	593	Stone	55	A																				224	593	Potion	65	A																				224	593	Book	68	A																				224	22418	593	Board	160	A																				224	593	SoulCrystal	230	A																				224	22418	593	BonesBlock	286	A																				224	593	Wax	559	A																				224	22418	593	Potion2	669	A																				224	593	Mushroom	740	A																				224	22418	593	MagicScrolls	1071	A																				224	22418	593	SoulCrystal2	1167	A																				224	22418	593	EvilHoney	1637	A																				224	22418	593	Mushroom2	1741	A																						23.1	200000	SoulCrystal	100	A						
31																																																																																																																													251	396	Wood	0	A																				244	712	Stone	55	A																				244	712	Potion	65	A																				244	712	Book	68	A																				244	24435	712	Board	160	A																				244	712	SoulCrystal	230	A																				244	24435	712	BonesBlock	286	A																				244	712	Wax	559	A																				244	24435	712	Potion2	669	A																				244	712	Mushroom	740	A																				244	24435	712	MagicScrolls	1071	A																				244	24435	712	SoulCrystal2	1167	A																				244	24435	712	EvilHoney	1637	A																				244	24435	712	Mushroom2	1741	A																						22.5	300000	SoulCrystal	100	A						
32																																																																																																																													274	475	Wood	0	A																				266	855	Stone	55	A																				266	855	Potion	65	A																				266	855	Book	68	A																				266	26634	855	Board	160	A																				266	855	SoulCrystal	230	A																				266	26634	855	BonesBlock	286	A																				266	855	Wax	559	A																				266	26634	855	Potion2	669	A																				266	855	Mushroom	740	A																				266	26634	855	MagicScrolls	1071	A																				266	26634	855	SoulCrystal2	1167	A																				266	26634	855	EvilHoney	1637	A																				266	26634	855	Mushroom2	1741	A																						22.0	100	BonesBlock	100	A						
33																																																																																																																													298	570	Wood	0	A																				290	1025	Stone	55	A																				290	1025	Potion	65	A																				290	1025	Book	68	A																				290	29031	1025	Board	160	A																				290	1025	SoulCrystal	230	A																				290	29031	1025	BonesBlock	286	A																				290	1025	Wax	559	A																				290	29031	1025	Potion2	669	A																				290	1025	Mushroom	740	A																				290	29031	1025	MagicScrolls	1071	A																				290	29031	1025	SoulCrystal2	1167	A																				290	29031	1025	EvilHoney	1637	A																				290	29031	1025	Mushroom2	1741	A																						21.4	500	BonesBlock	100	A						
34																																																																																																																													325	684	Wood	0	A																				316	1231	Stone	55	A																				316	1231	Potion	65	A																				316	1231	Book	68	A																				316	31644	1231	Board	160	A																				316	1231	SoulCrystal	230	A																				316	31644	1231	BonesBlock	286	A																				316	1231	Wax	559	A																				316	31644	1231	Potion2	669	A																				316	1231	Mushroom	740	A																				316	31644	1231	MagicScrolls	1071	A																				316	31644	1231	SoulCrystal2	1167	A																				316	31644	1231	EvilHoney	1637	A																				316	31644	1231	Mushroom2	1741	A																						20.9	1000	BonesBlock	100	A						
35																																																																																																																													354	820	Wood	0	A																				345	1477	Stone	55	A																				345	1477	Potion	65	A																				345	1477	Book	68	A																				345	34492	1477	Board	160	A																				345	1477	SoulCrystal	230	A																				345	34492	1477	BonesBlock	286	A																				345	1477	Wax	559	A																				345	34492	1477	Potion2	669	A																				345	1477	Mushroom	740	A																				345	34492	1477	MagicScrolls	1071	A																				345	34492	1477	SoulCrystal2	1167	A																				345	34492	1477	EvilHoney	1637	A																				345	34492	1477	Mushroom2	1741	A																						20.5	10000	BonesBlock	100	A						
36																																																																																																																													386	984	Wood	20	A																				376	1772	Stone	55	A																				376	1772	Potion	65	A																				376	1772	Book	68	A																				376	37597	1772	Board	160	A																				376	1772	SoulCrystal	230	A																				376	37597	1772	BonesBlock	286	A																				376	1772	Wax	559	A																				376	37597	1772	Potion2	669	A																				376	1772	Mushroom	740	A																				376	37597	1772	MagicScrolls	1071	A																				376	37597	1772	SoulCrystal2	1167	A																				376	37597	1772	EvilHoney	1637	A																				376	37597	1772	Mushroom2	1741	A																						20.0	30000	BonesBlock	100	A						
37																																																																																																																													421	1181	Wood	20	A																				410	2126	Stone	55	A																				410	2126	Potion	65	A																				410	2126	Book	68	A																				410	40980	2126	Board	160	A																				410	2126	SoulCrystal	230	A																				410	40980	2126	BonesBlock	286	A																				410	2126	Wax	559	A																				410	40980	2126	Potion2	669	A																				410	2126	Mushroom	740	A																				410	40980	2126	MagicScrolls	1071	A																				410	40980	2126	SoulCrystal2	1167	A																				410	40980	2126	EvilHoney	1637	A																				410	40980	2126	Mushroom2	1741	A																						19.6	50000	BonesBlock	100	A						
